"Date_of_report","Date_of_publication","Municipality_code","Municipality_name","Province","Security_region_code","Security_region_name","Municipal_health_service","ROAZ_region","Total_reported","Hospital_admission","Deceased"
"2020-12-21 10:00:00","2020-02-27","GM0518","'s-Gravenhage","Zuid-Holland","VR15","Haaglanden","GGD Haaglanden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0523","Hardinxveld-Giessendam","Zuid-Holland","VR18","Zuid-Holland-Zuid","Dienst Gezondheid & Jeugd ZHZ","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0530","Hellevoetsluis","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0531","Hendrik-Ido-Ambacht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Dienst Gezondheid & Jeugd ZHZ","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0532","Stede Broec","Noord-Holland","VR10","Noord-Holland-Noord","GGD Hollands-Noorden","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0534","Hillegom","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0537","Katwijk","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0542","Krimpen aan den IJssel","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0546","Leiden","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0547","Leiderdorp","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0553","Lisse","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0556","Maassluis","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0569","Nieuwkoop","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0575","Noordwijk","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0579","Oegstgeest","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0589","Oudewater","Utrecht","VR09","Utrecht","GGD Regio Utrecht","Traumazorgnetwerk Midden-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0590","Papendrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Dienst Gezondheid & Jeugd ZHZ","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0597","Ridderkerk","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0599","Rotterdam","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0603","Rijswijk","Zuid-Holland","VR15","Haaglanden","GGD Haaglanden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0606","Schiedam","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0610","Sliedrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Dienst Gezondheid & Jeugd ZHZ","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0613","Albrandswaard","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0614","Westvoorne","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0622","Vlaardingen","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0626","Voorschoten","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0627","Waddinxveen","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0629","Wassenaar","Zuid-Holland","VR15","Haaglanden","GGD Haaglanden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0632","Woerden","Utrecht","VR09","Utrecht","GGD Regio Utrecht","Traumazorgnetwerk Midden-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0637","Zoetermeer","Zuid-Holland","VR15","Haaglanden","GGD Haaglanden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0638","Zoeterwoude","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0642","Zwijndrecht","Zuid-Holland","VR18","Zuid-Holland-Zuid","Dienst Gezondheid & Jeugd ZHZ","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0654","Borsele","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0664","Goes","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0668","West Maas en Waal","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0677","Hulst","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0678","Kapelle","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0687","Middelburg","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0703","Reimerswaal","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0715","Terneuzen","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0716","Tholen","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0717","Veere","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0718","Vlissingen","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0736","De Ronde Venen","Utrecht","VR09","Utrecht","GGD Regio Utrecht","Traumazorgnetwerk Midden-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0737","Tytsjerksteradiel","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0743","Asten","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0744","Baarle-Nassau","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0748","Bergen op Zoom","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0753","Best","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0755","Boekel","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0756","Boxmeer","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0757","Boxtel","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0758","Breda","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0762","Deurne","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0765","Pekela","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0766","Dongen","Noord-Brabant","VR20","Midden- en West-Brabant","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0770","Eersel","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0772","Eindhoven","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0777","Etten-Leur","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0779","Geertruidenberg","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0784","Gilze en Rijen","Noord-Brabant","VR20","Midden- en West-Brabant","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0785","Goirle","Noord-Brabant","VR20","Midden- en West-Brabant","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0786","Grave","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0788","Haaren","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0794","Helmond","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0796","'s-Hertogenbosch","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0797","Heusden","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0798","Hilvarenbeek","Noord-Brabant","VR20","Midden- en West-Brabant","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0809","Loon op Zand","Noord-Brabant","VR20","Midden- en West-Brabant","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,1,0
"2020-12-21 10:00:00","2020-02-27","GM0815","Mill en Sint Hubert","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0820","Nuenen, Gerwen en Nederwetten","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0823","Oirschot","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0824","Oisterwijk","Noord-Brabant","VR20","Midden- en West-Brabant","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0826","Oosterhout","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0828","Oss","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0840","Rucphen","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0845","Sint-Michielsgestel","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0847","Someren","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0848","Son en Breugel","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0851","Steenbergen","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0852","Waterland","Noord-Holland","VR11","Zaanstreek-Waterland","GGD Zaanstreek/Waterland","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0855","Tilburg","Noord-Brabant","VR20","Midden- en West-Brabant","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0856","Uden","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0858","Valkenswaard","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0861","Veldhoven","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0865","Vught","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0866","Waalre","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0867","Waalwijk","Noord-Brabant","VR20","Midden- en West-Brabant","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0873","Woensdrecht","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0879","Zundert","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0880","Wormerland","Noord-Holland","VR11","Zaanstreek-Waterland","GGD Zaanstreek/Waterland","Netwerk Acute Zorg Noordwest",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0882","Landgraaf","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0888","Beek","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0889","Beesel","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0893","Bergen (L.)","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0899","Brunssum","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0907","Gennep","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0917","Heerlen","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0928","Kerkrade","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0935","Maastricht","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0938","Meerssen","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0944","Mook en Middelaar","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0946","Nederweert","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0957","Roermond","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0965","Simpelveld","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0971","Stein","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0981","Vaals","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0983","Venlo","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0984","Venray","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0986","Voerendaal","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0988","Weert","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0994","Valkenburg aan de Geul","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM0995","Lelystad","Flevoland","VR25","Flevoland","GGD Flevoland","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1507","Horst aan de Maas","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1509","Oude IJsselstreek","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1525","Teylingen","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1581","Utrechtse Heuvelrug","Utrecht","VR09","Utrecht","GGD Regio Utrecht","Traumazorgnetwerk Midden-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1586","Oost Gelre","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1598","Koggenland","Noord-Holland","VR10","Noord-Holland-Noord","GGD Hollands-Noorden","Netwerk Acute Zorg Noordwest",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1621","Lansingerland","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1640","Leudal","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1641","Maasgouw","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1652","Gemert-Bakel","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1655","Halderberge","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1658","Heeze-Leende","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1659","Laarbeek","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1667","Reusel-De Mierden","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1669","Roerdalen","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1674","Roosendaal","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1676","Schouwen-Duiveland","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1680","Aa en Hunze","Drenthe","VR03","Drenthe","GGD Drenthe","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1681","Borger-Odoorn","Drenthe","VR03","Drenthe","GGD Drenthe","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1684","Cuijk","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1685","Landerd","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1690","De Wolden","Drenthe","VR03","Drenthe","GGD Drenthe","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1695","Noord-Beveland","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1696","Wijdemeren","Noord-Holland","VR14","Gooi en Vechtstreek","GGD Gooi en Vechtstreek","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1699","Noordenveld","Drenthe","VR03","Drenthe","GGD Drenthe","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-02-27","GM1700","Twenterand","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
